group_id,id,name,year_of_study,experience_level,hackathons_done,preferred_role,objective,friend_registration,preferred_team_size,Saturday afternoon,Sunday afternoon,Saturday night,Sunday morning,Saturday morning,C++,IoT,IoT,React Native,Data Analysis,UI/UX,Git,Design,Design,Go,Android Development,iOS Development,JavaScript,Blockchain,Blockchain,Java,Python,postgresql,MongoDB,Docker,PostgreSQL,TypeScript,Natural Language Processing,SQL,Agile,React,typescript,PyTorch,Data Visualization,DevOps,DevOps,AWS/Azure/GCP,Figma,HTML/CSS,design,Computer Vision,Machine Learning,Flutter,TensorFlow,Data,Rust,Flask,Catalan,English,French,German,Italian,Portuguese,Spanish,AR/VR,Blockchain,Blockchain,Communication,Cybersecurity,Databases,Design,Design,DevOps,DevOps,E-commerce/Retail,Education,Enterprise,Fintech,Gaming,Health,IoT,IoT,Life Hacks,Machine Learning/AI,Mobile,Music/Art,Productivity,Quantum,Robotic Process Automation,Social Good,Voice skills,Web,group_common_features
15,d8c82783-735b-43a9-9d4c-0a284794911d,Aurora Rodriguez,4,3,4,5,2,['22be2ab6-d7eb-4cf2-8be8-7fd63c2f8fa3'],2,1,1,1,1,1,9,9,0,0,0,0,5,0,1,0,6,0,5,3,1,0,0,0,0,6,0,8,0,0,6,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,1,0,1,0,0,0,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; JavaScript; year_of_study; Enterprise; DevOps
15,22be2ab6-d7eb-4cf2-8be8-7fd63c2f8fa3,Avery Winston,4,2,2,3,1,['d8c82783-735b-43a9-9d4c-0a284794911d'],4,1,1,1,1,1,0,0,0,7,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; JavaScript; year_of_study; Enterprise; DevOps
16,464accd9-919f-4f86-b1af-a730553bdbb6,Sofía Anne Kramer,1,1,2,2,1,['2ce390e5-bc0d-4745-8555-f6ad124dae20'],4,1,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
16,7aa52037-26e1-49d7-939f-ee415d2c6e6a,Amita Patel,3,3,6,2,1,[],4,1,1,1,1,1,0,5,1,0,0,7,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,9,0,0,5,0,0,8,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,1,1,0,0,0,0,1,0,1,0,1,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
16,64f97a75-d849-4888-bafc-f9c04c30d553,Alejandro Elisabet Gómez,6,3,6,1,1,[],4,1,1,1,1,1,0,0,0,3,5,0,0,0,0,6,0,9,0,5,0,0,0,0,0,9,4,0,5,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
16,2ce390e5-bc0d-4745-8555-f6ad124dae20,Sofia Evelyn Garcia,3,2,4,1,1,['464accd9-919f-4f86-b1af-a730553bdbb6'],4,1,1,1,1,1,0,0,0,0,0,6,0,0,0,0,1,0,0,7,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
17,d59ff4c3-77d7-40f9-bc28-abe5921f2318,Aurélia Gabrielle Santiago,2,2,2,4,2,"['1ce0b7bc-ca06-4860-89e0-3e4c704b777b', '458f52d8-d182-4c1d-83a2-fbf61281e9bd']",3,1,1,1,1,1,0,2,1,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0,1,0,0,English; Saturday morning; Saturday afternoon; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
17,458f52d8-d182-4c1d-83a2-fbf61281e9bd,Sofia Patel,2,2,5,3,1,"['d59ff4c3-77d7-40f9-bc28-abe5921f2318', '1ce0b7bc-ca06-4860-89e0-3e4c704b777b']",3,1,1,0,1,1,0,2,1,0,0,0,0,0,0,7,2,0,0,7,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,1,0,0,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,1,0,0,1,1,English; Saturday morning; Saturday afternoon; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
17,1ce0b7bc-ca06-4860-89e0-3e4c704b777b,Evelyn Wellesley,3,2,2,2,1,"['d59ff4c3-77d7-40f9-bc28-abe5921f2318', '458f52d8-d182-4c1d-83a2-fbf61281e9bd']",2,1,1,1,1,1,0,0,1,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
18,f8464b68-156d-433b-85a9-19e5d39ce48a,Nina Hartmann,3,2,3,2,1,['e136439c-1902-442f-9225-504b049a8eb6'],1,1,1,1,1,0,0,0,0,0,0,3,4,0,1,0,3,2,0,6,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,Saturday afternoon; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Communication; DevOps
18,e136439c-1902-442f-9225-504b049a8eb6,Lucas Everett Bright,2,2,1,4,1,['f8464b68-156d-433b-85a9-19e5d39ce48a'],3,1,1,1,0,1,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,Saturday afternoon; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Communication; DevOps
19,890d188e-519c-4b67-a5bb-f473a23a9dbb,Louna Marcelle Rousseau,2,2,1,3,1,['fcbd26d3-6334-4ef1-9ef5-2a05121547f7'],1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Health; Education; Enterprise; DevOps
19,fcbd26d3-6334-4ef1-9ef5-2a05121547f7,Anaïs Jørgensen,2,2,5,3,1,['890d188e-519c-4b67-a5bb-f473a23a9dbb'],2,1,1,1,1,1,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,1,0,0,0,0,1,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Health; Education; Enterprise; DevOps
20,02638d36-f6bd-4d60-b10c-147caefeb222,Lucía Evelyn Thompson,3,2,4,2,1,"['c25f3904-9b22-4d73-83f8-8e950b4b1dca', '174c1f22-27ea-4429-9b20-7b85b0468cc0']",3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Education; DevOps; Voice skills
20,c25f3904-9b22-4d73-83f8-8e950b4b1dca,Marta Escuela.,3,3,5,2,1,"['02638d36-f6bd-4d60-b10c-147caefeb222', '174c1f22-27ea-4429-9b20-7b85b0468cc0']",3,1,1,1,1,1,0,0,0,3,0,8,0,0,0,9,7,0,0,9,0,0,0,0,8,0,0,3,7,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,1,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Education; DevOps; Voice skills
20,174c1f22-27ea-4429-9b20-7b85b0468cc0,Maria Fontanills,2,2,3,1,1,"['02638d36-f6bd-4d60-b10c-147caefeb222', 'c25f3904-9b22-4d73-83f8-8e950b4b1dca']",4,1,1,1,1,1,2,0,0,0,4,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,7,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Education; DevOps; Voice skills
21,661b584b-1122-4113-b1fc-7cda2935a700,Aurélia Rodriguez-López,3,2,4,4,2,['2ded8b20-346e-4d31-9a5c-11e0b1e7a98b'],1,1,1,1,1,1,0,0,1,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; SQL; year_of_study; Health; DevOps
21,2ded8b20-346e-4d31-9a5c-11e0b1e7a98b,Ana Isabel Montenegro Silva,1,1,0,2,1,['661b584b-1122-4113-b1fc-7cda2935a700'],4,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; SQL; year_of_study; Health; DevOps
22,76112bd4-ac69-4588-b02b-d480c0709660,Ava Ryder,1,1,1,5,1,"['718026ee-ef77-46c2-bc93-29d31ac30a62', '47cc27d9-7ae4-41c9-86eb-48c4423616dd']",4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,English; Saturday morning; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
22,718026ee-ef77-46c2-bc93-29d31ac30a62,Sònia Elizabeth White,2,2,1,1,1,"['47cc27d9-7ae4-41c9-86eb-48c4423616dd', '76112bd4-ac69-4588-b02b-d480c0709660']",2,1,1,1,1,1,0,0,1,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,English; Saturday morning; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
22,47cc27d9-7ae4-41c9-86eb-48c4423616dd,Aurélien Oliveira Sanchez,4,3,8,4,2,"['718026ee-ef77-46c2-bc93-29d31ac30a62', '76112bd4-ac69-4588-b02b-d480c0709660']",4,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,7,4,0,3,0,8,0,0,0,0,5,0,8,7,8,0,0,3,8,0,1,0,8,0,0,9,0,0,0,0,4,0,0,1,1,0,0,1,1,1,3,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,English; Saturday morning; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
23,41bad59d-750a-4521-9d6e-d01c558e804b,Sofía Delgado,2,2,3,3,1,['a887d6e4-99b9-42ec-98cb-71e250a17da3'],2,0,1,1,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,Spanish; Saturday morning; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Enterprise; DevOps
23,a887d6e4-99b9-42ec-98cb-71e250a17da3,Alejandra Porter-Silva,2,2,5,2,1,['41bad59d-750a-4521-9d6e-d01c558e804b'],3,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,7,6,0,6,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Spanish; Saturday morning; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Enterprise; DevOps
24,b6922470-df9d-4b64-84e6-6852f681f69c,Sofia Alejandra Kaiser,3,3,9,3,2,"['325e158b-bd36-48f6-9aea-cf55426808fb', '22df404a-20e7-40e9-a9ad-59a743dff09f']",3,1,1,1,1,1,0,0,1,0,0,4,6,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,6,0,7,0,0,0,0,0,6,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,English; Spanish; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
24,325e158b-bd36-48f6-9aea-cf55426808fb,Llezaray Fernández García,2,2,5,3,1,"['b6922470-df9d-4b64-84e6-6852f681f69c', '22df404a-20e7-40e9-a9ad-59a743dff09f']",3,1,1,1,1,1,0,4,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,5,4,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,English; Spanish; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
24,22df404a-20e7-40e9-a9ad-59a743dff09f,Sofía Elena Russell.,2,1,0,1,1,"['b6922470-df9d-4b64-84e6-6852f681f69c', '325e158b-bd36-48f6-9aea-cf55426808fb']",3,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,English; Spanish; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
25,8a4be83f-e3b2-4eab-9cf3-90de789be65b,Ava Elizabeth Foster,2,2,5,5,1,['3cf9e863-1e50-45f1-ba83-ae8e70dab383'],4,1,1,1,1,1,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,0,3,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps; Robotic Process Automation
25,3cf9e863-1e50-45f1-ba83-ae8e70dab383,Anaïs Pérez-Roca,3,3,9,1,1,['8a4be83f-e3b2-4eab-9cf3-90de789be65b'],2,1,1,1,1,1,0,3,0,0,7,8,0,0,0,0,6,6,0,4,0,5,0,0,0,0,0,0,0,8,6,5,0,7,0,0,1,0,0,0,0,0,0,7,0,0,0,0,1,1,1,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps; Robotic Process Automation
26,cda2fafe-4b1e-4581-9fe0-1fb6d3e79aa3,Luna Solà.,3,2,2,1,1,"['13a8194a-79a9-4004-8711-e6d89efa0014', '2a4877f6-c699-46a6-971f-1d1c75977ae8']",4,1,1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,1,0,1,1,0,0,0,English; Saturday morning; Saturday afternoon; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps; Music/Art
26,2a4877f6-c699-46a6-971f-1d1c75977ae8,Eva Sophia Müller,3,2,4,2,1,"['13a8194a-79a9-4004-8711-e6d89efa0014', 'cda2fafe-4b1e-4581-9fe0-1fb6d3e79aa3']",2,1,1,1,1,1,3,0,0,0,0,0,0,0,1,0,4,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,6,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps; Music/Art
26,13a8194a-79a9-4004-8711-e6d89efa0014,Emily Victoria Welles,3,2,1,3,1,"['cda2fafe-4b1e-4581-9fe0-1fb6d3e79aa3', '2a4877f6-c699-46a6-971f-1d1c75977ae8']",4,1,1,1,1,1,0,5,0,6,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,1,0,0,0,English; Saturday morning; Saturday afternoon; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps; Music/Art
27,9b61cf96-4a8c-451f-b5f8-ca2ada676351,Alessia García,2,2,2,3,2,['f84c9ebb-a86e-4eb1-b51e-33a3c868b8ef'],3,1,1,1,1,1,0,0,0,0,0,4,0,0,0,3,0,0,0,7,0,5,3,0,4,0,0,0,3,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps; Music/Art
27,f84c9ebb-a86e-4eb1-b51e-33a3c868b8ef,Alejandra Elizabeth Flynn,2,2,1,1,1,['9b61cf96-4a8c-451f-b5f8-ca2ada676351'],2,1,1,1,1,1,0,4,0,0,0,0,2,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4,0,1,0,1,1,1,0,0,1,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps; Music/Art
28,cd42cf34-33e2-4ebc-b9b0-b0e7ca02886c,Anna Mariana Schneider,4,2,4,2,1,['0bd85721-4cf5-46c0-87d3-67ea1dfe1964'],3,1,1,1,1,1,0,0,1,0,3,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,6,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,Spanish; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Education; Enterprise; DevOps; Voice skills
28,0bd85721-4cf5-46c0-87d3-67ea1dfe1964,Sophia Léa Langham,1,1,1,5,1,['cd42cf34-33e2-4ebc-b9b0-b0e7ca02886c'],1,1,1,1,1,1,0,0,0,0,1,3,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Spanish; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Education; Enterprise; DevOps; Voice skills
29,0cc72e8b-cf50-44c2-8512-7fffc8561916,Alexandra Sàlvo,3,2,4,2,1,['b9df758e-1c05-4ab5-9d72-dfa7cd81f735'],4,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,6,0,4,0,4,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,Catalan; English; Spanish; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps; Voice skills
29,b9df758e-1c05-4ab5-9d72-dfa7cd81f735,Sònia Elisabet Morgan,2,2,2,2,1,['0cc72e8b-cf50-44c2-8512-7fffc8561916'],2,1,1,1,1,1,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,4,3,0,0,0,0,7,0,0,0,7,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Catalan; English; Spanish; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps; Voice skills
30,0db64060-0ccd-412e-84c9-566f8e299fd7,Mariona Fleur Escandell,2,2,1,2,1,['1ca5745c-e6e2-468b-89a1-82f9509873df'],4,1,1,1,1,1,0,0,0,0,5,0,0,0,1,0,4,2,0,0,0,0,0,0,4,0,7,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Gaming; DevOps; Music/Art
30,1ca5745c-e6e2-468b-89a1-82f9509873df,Alessia Raffaelli,2,2,2,5,1,['0db64060-0ccd-412e-84c9-566f8e299fd7'],3,1,1,1,1,1,0,4,0,0,0,0,0,0,0,0,4,2,0,5,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,5,0,1,1,1,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Gaming; DevOps; Music/Art
30,93cce408-4899-4667-ac4d-bc5dd6281e3c,Aurora Englishesi,3,2,5,4,1,[],4,1,1,1,1,1,4,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Gaming; DevOps; Music/Art
31,aac42a92-61d4-44b9-93e6-56ad6b575899,Lola Fernanda Torres,2,1,2,5,2,[],4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,English; Saturday afternoon; Saturday night; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
